推文ID,发布日期,点赞数,浏览量,综合评分,是否长文,推文正文
2092625986026393816,Wed Aug 26 14:51:28 +0000 2026,15,4519,0.274,否,"哈哈哈 有小伙伴说，太干涩了太硬核了，幸好是在substack上，x的话肯定没有流量。。

明天整理个简版出来给大家开开眼，也是时候更新一下合约算法镰刀系列了 - 这个系列调研了7家交易所，但是这篇文先写了两交易所 @binance 和 @bitget 我还在想明天发哪家交易所的休市oracle算法比较好？

为什么不能两篇一起发？你相信我 - 一篇篇来比较好，多了你会噎着

是时候给这两家交易所带来点舆情了～ 🤣🤣 

看完之后，你们就会知道 @bitget 的周末流动性可以这么好不是没有原因的 - 它们是真舍得花钱"
1904745627638259887,Wed Mar 26 04:02:00 +0000 2025,4,796,0.274,否,"大家真的很喜欢这吃web3port的瓜啊

我自己猜测web3port大概率不会自己下场替项目方mm，而是其关联团队做的，毕竟他是加速器，犯不着

既然是不同团队（kyb/kyc都是不同的）做市，那交易所是怎么找到共通处的呢？ —— 资金来源和IP地址

市场谣传和公开媒体的猜测
1. 除了自有资金外，传闻（华人系）中东资金也参与其中(说到这个，有兴趣的小伙伴可以去看下 Klickl和Royal Prestige Group)
2.  东南亚系的资金 （马来西亚&泰国）- 至于为什么是这两个地方而不是新加坡...... 
3.ip地址就更容易了，机器都在一个机房内"
2082661027247001765,Thu Jul 30 02:54:17 +0000 2026,6,3627,0.272,否,"这篇文是一个粉丝留言说，想讨论一下韩国市场的“赌性坚强”（我忘了具体是谁了，有自己来认领的嘛？😂）

在币圈的都知道kimchi premium，就是韩国市场的btc相较于其他市场有个溢价，你们知道这是为啥吗？ 😂  其实这个真不是什么赌性或者外汇管制

这是因为韩国用户习惯（市价单）+ 不允许机构（做市商）进入 + 高中间费用（账户租赁+手续） ，有兴趣的可以单独讲讲

那是什么导致到这种全民杠杆的局面：就我自己的观察，是压抑的社会晋升结构 + 国家成长路径的底色（都是大幅杠杆） + 官方有意塑造的“国民英雄”示范效应

写完这篇文，我突然想起若干年前一个大哥（犯过事出来）跟我说的：

作我们这行的，如果不是被社会毒打过，谁愿意走这条路…

当你处处碰壁，连找个配送员的工作都找不了；当你干了跟别人一样的活儿，结果工资只有别人的1/3… 你怎么办？

感谢还有web3"
1972653316770542053,Mon Sep 29 13:22:55 +0000 2025,14,4793,0.272,否,"强如特朗普的总统效应也只能维持n周…

在刷量带来的虚假繁荣褪去后，Aster必须向市场证明，它能够凭借真正的产品价值留住用户，并有效管理其内在的系统性风险和信任赤字。能否成功从一个依赖激励的生态系统，转变为一个由真实收入和有机需求驱动的平台，将是决定其最终成败的关键。

Aster的未来轨迹取决于它能否在其“未来债务”到期之前，将人为制造的势头转化为可持续的有机增长。不过作为Binance生态的衍生一环，Aster的好多后招还没打开，比如能从机制上绑定（Aster chain）做市商，或者成为Binance futures的alpha前哨站等等将会非常有意思。

发展中没有完美的解决方案，只有学着与问题共存的勇气和坚韧

人性之下，利益之上，才是机制。"
2100951047749632276,Fri Sep 18 14:12:18 +0000 2026,40,24945,0.257,否,"这几天给大家带来一个比较炸裂的分析  - order book的深度

大家都知道不管是 @OpenAI 还是 @AnthropicAI 都还没上市。。都没有现货对冲

那么到底是谁给 openai 和 anthrophic 的pre ipo stock perps 提供流动性？ 

这次说的事情除了有点硬核，还可能是交易所不愿提及的，为了怕被公关，所以就只会放在都在 substack 付费订阅里 ： https://substack.com/@agintender

大家都在说自家的流动性好？！是真的吗？好在哪儿？

那这次说一点binance不敢明着跟大家说的“流动性问题”

友情提示，跟binance research给出的信息，差的有点远 🤣🤣"
2095160045747216806,Wed Sep 02 14:40:55 +0000 2026,59,11753,0.257,否,"我这篇文是把bitget关于休市期间的stock perp的index/oracle/mark price公式重新拆了一遍。。 

你自己下去看过文档的都知道这是有非常费功夫的事，倒不是有多复杂，而是因为bitget的公式不是集中在一个wiki，而是tm散落在各个不同的地方，甚至还出现上下文/日期前后表述不统一的情况，我还要自己去验证。。。。

这篇文算是对 @bitget stock perp休市算法的详解，不发在x，除了是因为要先给substack的朋友们过过瘾之外，就是太硬核了，不太适合x上的流量 🤣

随便发几个片段/截图给大家瞅瞅，你就知道了有多难了。。一般人没有AI辅助，根本就是在看天书。。

对于普通人来说，其实意义不是很大，但是对于业者/量化/mm/产品/运营，甚至交易所/协议的高管来说，这篇文就很有价值了，别的不说，你至少知道周末的stock perp价格是怎么来的？
甚至进一步，你都能说出 @bitget 与 @binance 的算法的区别和影响。

我敢说，甚至连 @bitget 内部的员工都未必看过这么详细的说明拆解文档，你们有些人甚至可能都不知道是怎么一回事，这篇文收你们50u，实在是太便宜了。。。

传送门：https://t.co/WMAeeYWUh7 

ps：如果你刚好是写合规材料的小伙伴，自行修改文字和脚注，你stock perp的Trading & Market Operations Manual 就有了。。"
2064005568893952498,Mon Jun 08 15:24:09 +0000 2026,10,5912,0.257,否,"哈哈哈 我今天还在说世界杯这么大的IP，币圈怎么没有人来做点文章呢？结果就看到 https://t.co/n6PTW0Cinf 的新机制文章

如果翻看crypto的来时路，你会发现每次的市场升级（aka奇点）都是机制的升级带来的

最初eth募资靠社区自发，后来开始有tg，bitcointalk社区发空投激励，然后发币之前要看有多少partnership，再到后来的tvl，tx，hash甚至是points，airdrop的分发也从持币，到做任务，到agency；

ico之后有ieo，ido，token也从上spot，上perp的路径一样，前期是社区-现货流动性-到后来靠perp的机制带来流动性；

但我们要记得螺旋的内核并不是单纯的""加机制""，而是针对性在做同一件事：给流动性发一份在真实需求到来之前就肯进场的carry，同时把bootstrap的资金成本压低。

perp相对spot，加的是funding。资金费让做市和基差套利有人付钱进场，杠杆让你不用1:1锁本金就能造深度。carry是内生的——多空互付，自平衡。 

TVL是把carry换成代币排放，points是把carry换成预期（把成本递延）。 

但是meme？！well，纯meme本来没有carry，只有注意力反身性，所以脆，而且注意力消失之后嘎·嘣·脆

我看下来four可能要干的事就是给meme装了一个fee flywheel：成交费回购/再分配，持有和交易本身被付钱。bonding curve负责""低成本、无许可地起盘""那一半，费用飞轮负责carry那一半。利用纯注意力反身性升级成费用背书的反身性。

设计初衷是很好的，熊市还在想办法变花样争取注意力，不管是资本还是listing，但是在流动性不足的情况，（注意力也是流动性的一种），可能还需要更多的催化剂

有机会的话，可以写一篇长文好好探究"
1988226660173574573,Tue Nov 11 12:45:49 +0000 2025,38,25571,0.257,否,"首先 @monad 的founders都是精英中的精英 - 他们能不知道现在市场的流动性情况？！

他们能不清楚一开盘解锁接近50%的代币给市场传达的是什么信息？bn的listing没跟他们聊过？

难道他们没有wifi，不知道 BN/HL等交易所盘前交易的价格？ （现在大概是0.05u （ico价格是0.025u），有一倍的价差

难道他们不知道发给社区/项目方的空投，他们会拿来做啥？

这几个问题大概率不可能没考虑过吧？ 
那为啥还要公布50%的初始流通（20%不香吗？）？而且公布后pre market - ico 还有这么大的价差？这仿佛就是打到就是赚到 （赚100%哦） - 而且这个ico的持续周期这么长。。。

各位韭菜们，这个可是给你10%+ apy 的稳定币项目都能随时腰斩的年代啊。。。 

不拼速度，不走后门，不用关系，不持仓就能赚到（前提是你别瞎操作）

我希望我是错的，但是我还是觉得套保这个事情还是看看就好，看看就好"
2089757942346367474,Tue Aug 18 16:54:53 +0000 2026,34,34425,0.257,否,"🤣 有小伙伴看到@bitget 在强推自己的tradfi流动性深度，问我真的是这样吗？ 

我就笑着说，其实真的看情况 - 价先还是深度优先（还有算法和mm的原因）

刚好我也在做类似的策略，我在想要不要搞一下这波浑水，搞个多家交易所的流动性深度测评，这个测试会分时间段//多个策略/滑点/spoofing/击穿/场景（有点谁浅，谁尴尬的既视感 😂）

我能做到什么程度，老粉可能都知道… 感兴趣的交易所pm我吧 

ps：先说这个测试要价很贵啊，因为成本真的很高

而且我不会告诉你账户信息，不会告诉你我什么时候交易，也不会提前给你看报告… 写完之后我会出个我的使用体验和注意事项

pps：你要是当成是一次pr，写一篇文，发一个推的心态就别来找我了 
你要是当成是一个红白方攻防的才来"
2088884735334666296,Sun Aug 16 07:05:05 +0000 2026,27,9894,0.257,否,"这篇文有好多有意思的事情了

你看下这张图表：
你可以看到（美股）在早上4点 premarket的时候，方向准确率是在64%；到了8点（距离开盘时间90分钟前）就是84%，误差在66bp

各位都知道polymarket吧？开盘前的预测在15分钟都没这么准，而且误差控制在100bp以内。。你知道这意味着什么吗？？ 

聪明的你会怎么做呢？以binance/币圈的价格为reference然后去其他交易所/券商xxx

我在文章里特别提了一句：流动性深度的前提是要能反映市场价值。。。
流动性/深度固然重要，但不是越深越厚越好"
2050508717083537499,Sat May 02 09:32:29 +0000 2026,66,18972,0.257,否,"四月份，可能有5-6个朋友（项目方）来找我，问：交易所又来“催命”了，说交易所说交易量不足，深度不够，要是不改善，会面对下架的风险

更崩溃的是，当他们跟自己的本命“签约”mm说的时候，对，就是那些跟项目方借了几个m token的主流mm们-说这个问题的时候：得到的回复都是现在市场流动性不好，他们也不敢放太多单子，还请见谅….

地主家没余粮了

没有流动性，交易量就更萎靡，交易所就会下架…

他们问我这能咋办？难道只能跟交易所交保护费？做什么交易大赛的激励活动去刷量嘛？

我就说你这个方式太落伍了…. 都已经2620年了，咱们能不能换个高级一点的打法 - 用机制去带动交易需求，去激活市场活性

只要你不是诈骗跑路和meme，其实都有得玩的

所以问题来了，具体该怎么弄呢？

今晚把思路分享给各位～

各位不想放弃，还想继续建设，搞事的项目方们，这篇文值得至少值10万u"
2024494540611375327,Thu Feb 19 14:41:26 +0000 2026,97,36489,0.257,否,"给各位cex的老板在2027年一条价值一个亿的建议

2027肯定有一场税劫

tier 2以上，然后不吃客损，这次的CARF可能是你弯道超车的机会（越大的交易所压力越大）

我最近陆续收到近10+大咖咨询，都不知道咋弄，我就问各种大客户/机构/vip经理难道没跟你说吗？

他们说：这些经理也是一脸懵逼，别说方案，连系统长啥样，记录啥都不知道（注：税是回溯的，要27年申报的是26年的记录，所以26年就要开始准备了）你说他们该怎么准备？

我就说你假设找多几个人愿意付费的，我在新加坡开个班吧 🤣🤣

冷知识：
1.黑手党的老大可以洗脱犯罪嫌疑，但无一例外都干不过税务局的…

2.税是一个弹性极高的业务，一个亿可以降到大几千万到大几百万- 非常吃服务质量，假设在流动性/交易品类都差不多的情况下，税务筹划作为增值服务绝对独一份

3. 你以为引入trafi来炒链上黄金/股票/rwa是为了流动性吗？ 哎哟……"
1980846617948483875,Wed Oct 22 04:00:10 +0000 2025,205,65468,0.257,否,"各位观众 比起什么alpha 这个才是要学习的点啊（看懂的话值至少值1万u）

我段子翻译一下：

1.不做空小币，尤其是有庄的
2.玩小币（有庄）的时候- 买现货
3.启动的时候，根据流动性情况择机用合约出货，有磨损但是能出去

现货-合约混合食用，要根据不同的流动性环境来交替使用

这个操作方式直接决定了盈亏（工具要能串起来用）

同样的一套独孤九剑，令狐冲和风青杨用起来的威力就是不一样的；

同样的一柄桃木剑，风青杨和张天师打出的效果也不一样

在白骨尸堆前，屠龙少年哪里缺的是剑，是看懂-下注-重仓-拿得住的心境

不说了，我再去翻译下一篇"
2003831749948981601,Wed Dec 24 14:14:53 +0000 2025,44,15107,0.257,否,"这题我熟，我稍微说下我的体感吧 😄 希望对你有点帮助，没帮助的话，你就当老灯放屁

讨论算法类的原来受众就很少，如果观感/体验还不好的话，就更难找到观众了.因为这类人群少，但是他们会自己主动去找到相应/相关的文章，所以就该照顾他们的阅读感- 形式上用文章会更好（文章还有一个好处，很多人可能不知道的，就是更容易被外部的媒体援引/报道，我自己估算我在x的算法类流量其实只占了那篇文章的1/3？，更多的是在圈外）

算法类的专业度很高，按照过度专业只能吸引同行的观点，你假设要讨论，就要往细的说 - 给同行们/感兴趣的人一个新的视角，他们或许以前知道这个概念，或者知道这个参数，但是组合起来是不一样的风景和功能（mm的算法其实有好多东西能写，比如说x.y=k 的v3v4 甚至curve的算法都可以写出n多花来；比如你提的Avellaneda，它是祖师爷级别的算法，做mm的人肯定都倒背如流，你要出彩的话，比如可以把不同流派的做法写出来（比如外汇 v crypto）比如你把CARA这个函数说清楚也可以）

不要堆砌和介绍公式，要把公式的意义和用途写出来，最好能目前发生的事情联系起来，至于展示风格那就看个人了，我比较喜欢写成段子，所以一般可以2000字写完的东西，硬生生可以拖到4000字（辛苦大家了😂）

要用心。会在推上看算法类的人，不是闲的蛋疼，就是找虐，再不然就是老板…. 他们对这个问题都很熟，他们就想看看有没有什么新意？不一样的角度？或者其他人是怎么看这个事情的，你想的角度决定了这篇文章的高度，但是有点可惜这个高度不会体现在浏览量上（我自认为对业内最有意义的算法文章的浏览量非常一般，但是我看到交易所的朋友跟我说他们看到我的文，正往那个方向努力的时候，我是真的很开心）
用心之处都在细节

我写这类型文章除了做个人IP，就是来交朋友，看看市面的 - 你说我坚持写是图啥？ 我这流量又不能变现？其实就是共鸣 

就那种见字如见面的感觉 ，那种你懂我的感觉，尤其是藏在里面的细节和巧思，如果被读者不小心发现的喜悦 - 然后他能接上下一句，在这个数据造假、尔虞我诈、赚钱至上、满地广告、财富=能力的圈子，这就是属于我的清流和欢喜

如果还能碰上三五同温层的知己能就n个问题进行思辨，讨论，交流，我们可以互相都说服不了对方，但是彼此都成长了，这种颅内高潮，岂不美哉

这种意识和思维的对抗就是收获

银信海海，欢喜就好"
2090682708414623799,Fri Aug 21 06:09:35 +0000 2026,165,48128,0.25,否,"前段时间跟几个做量化mm的小伙伴聊天，才知道原来专业如他们都不知道在股市休市期间为什么是 Hyperliquid的mark price先动？然后才在各cex传导

stock perp的mark price是怎么计算和传导的？🤣🤣

为什么周末bn和okx的场内价格老是被薅羊毛？ 老被牵着鼻子走
为什么gate的交易量和深度在周末更好？

这期的内容非常的硬核，非常的干。大家准备好点温水

这几天整理好后发在substack给付费的群友开开眼：

substack.com/@agintender"
2050125087320490227,Fri May 01 08:08:04 +0000 2026,25,7486,0.25,否,"有朋友问， $pundiai 这个市值不到5m的币，怎么上了 @Aster_DEX 之后的表现还可以啊，都在问这个是怎么在没有交易激励下做到的。。。。这个熊市有谁还愿意来玩。。

其实方法很简单 - 用机制，让套利者/mm进来陪你玩

已知：
1. 现在是负费率：short pays long ，现在aster的持多仓的年化大概是217%，而持多仓要对冲的话，就需要在其他地方借贷开空仓来对冲

聪明的你，是不是联想到了 @youcanshortit 

对的，目前在 https://t.co/HJByC2ahKH 的借贷开空利率年化是2.7% 

所以收益是 217% - 2.7% = 214.3% 的年化收益 ，是你的话，你会来薅这个羊毛吗？ 

有机制代替mm和交易激励才是时代正解，你学会了吗？

给那些上了 @Aster_DEX 的alpha项目方，你其实不需要额外花钱给mm，也不需要做什么token loan，这里有一个对于项目方来说近乎无成本的机制，你只需要把token stake进来协议就行，剩下的，让时间和市场来完成

$xcn @Onyx  $pros @pharos_network $blend 

@youcanshortit 的妙处还不止于此呢～"
2074512337483210994,Tue Jul 07 15:14:18 +0000 2026,16,15348,0.25,否,"今天（7/7）的韩股资金流向：
外资净卖出 -2.92兆韩元（单日），
机构 -3,110亿；
散户净买入 +3.14兆。

2.92兆韩元 - 这是什么意思呢？历史上外资单日卖超 2兆的日子其实屈指可数（2024 年 8 月全球去杠杆那次也就 -2.4兆量级）你们资金细品。。。

7/7的博弈意味着什么呢？
一是散户几乎全额吃下了外资+机构的抛压，内资散户进，外资退；

二是更重要的——散户砸了 3.14兆进去，指数还是跌了 4.91%。这说明买盘完全没有定价权，只是在给卖方提供流动性。。。。。"
2073733832575189441,Sun Jul 05 11:40:48 +0000 2026,5,5369,0.25,否,"当 @cz_binance ：Binance没拿到MiCA，不能为欧洲用户提供流动性支持，对双方都是损失的时候，到底是什么意思？
""It's a loss for Binance. It's also a loss for Europe. It's a lose-lose situation.""

当 @star_okx ：英国 FCA、新加坡 MAS，以及欧盟 ESMA 还会邀请 Binance 回来吗？还是说，它们会允许 Binance 像在日本那样，通过收购一家已有牌照的公司，绕过同等程度的监管审查？ 到底指的是什么？

这篇文尝试说一个大家都没注意的事情：合规溢价
为什么合规，就要比别人更贵？！"
2037449010999624075,Fri Mar 27 08:37:52 +0000 2026,10,6963,0.25,否,"前两天说到 $freedomofmoney 这个 #bnbchain 的meme的apy爆表了。。
有小伙伴说，流动性太少了。。

经过这两天的不懈努力，我终于说服一个 freedom of money的大户答应把 up to 1% 的筹码拿过来 https://t.co/HJByC2ahKH 给大家玩玩 （目前是20k，这两天看情况再添加）

大家如果觉得这个由cz写的新书的meme就是个笑话的，目前接近12m的市值（已经上了alpha）- 我们这里给大家一个机会来short （全网性价比最高的方式）

你要是觉得 freedom of money包上perp的，也欢迎你把token stake进来赚利息，反正放着也是放着

还有 https://t.co/HJByC2ahKH 是一个无许可平台，任何人都可以来这里创建交易对，添加流动性，自己做庄家 permissionless and self service

你添加流动性，我来找对手盘"
2049696502927553007,Thu Apr 30 03:45:02 +0000 2026,24,8045,0.247,否,"我一直觉得0.01%在资金费率公式有意义的，年化10.95% 
因为这实质上是一种做市商（流动性）补贴，新项目pre tge的补贴更高

我们要从做市商的角度来看，而不是借贷利率来看 - 11%是做市商/套利/carry trade愿意进来这个市场的”门槛“

做市商的资源也是有成本的（包括机会成本），所以标的的对手是其他博弈机会，而不是资金费率vs利率

大家有空看下这篇分析文，真的挺好的
https://t.co/nqE798HWw4"
2036819597618483304,Wed Mar 25 14:56:49 +0000 2026,17,7163,0.247,否,"这个所谓“指导性文件”，在这个时间点发。。更多就是写给监管看的

大家看看个热闹就好

该封的，不能做的，其实早就形成了规则 - 正经做市商谁care这个，镰刀做市商也不care这个。。

而且最近不知道是不是因为监管的介入，好多原来可以提前实施措施的都不能做了

这篇文感觉就是合规部写的，反正有好有坏吧"
2101126439357895024,Sat Sep 19 01:49:14 +0000 2026,0,0,0.232,否,"这几天给大家带来一个比较炸裂的分析  - order book的深度

大家都知道不管是 @OpenAI 还是 @AnthropicAI 都还没上市。。都没有现货对冲

那么到底是谁给 openai 和 anthrophic 的pre ipo stock perps 提供流动性？ 

这次说的事情除了有点硬核，还可能是交易所不愿提及的，为了怕被公关，所以就只会放在都在 substack 付费订阅里 ： https://substack.com/@agintender

大家都在说自家的流动性好？！是真的吗？好在哪儿？

那这次说一点binance不敢明着跟大家说的“流动性问题”

友情提示，跟binance research给出的信息，差的有点远 🤣🤣"
1972881451973804283,Tue Sep 30 04:29:27 +0000 2025,12,4929,0.232,否,"1没有交易量，就没有关注：一个没有交易量的新DEX如同鬼城，无法吸引流动性。
2激励产生交易量：空投为用户创造了强大的激励，促使他们产生巨大但人为的交易量。
3吸引做市商：这种高交易量，即使是虚假的，也使平台看起来非常活跃。这对于吸引寻求高流量场所来部署策略的专业做市商至关重要。
4真实流动性入场：随着做市商的接入，他们提供了深度、真实的流动性并收紧了价差。
5吸引真实交易者：深度流动性、低费用和良好的用户体验相结合，最终吸引了有机的、非激励驱动的交易者"
2090826908972052524,Fri Aug 21 15:42:35 +0000 2026,0,0,0.225,否,"前段时间跟几个做量化mm的小伙伴聊天，才知道原来专业如他们都不知道在股市休市期间为什么是 Hyperliquid的mark price先动？然后才在各cex传导

stock perp的mark price是怎么计算和传导的？🤣🤣

为什么周末bn和okx的场内价格老是被薅羊毛？ 老被牵着鼻子走
为什么gate的交易量和深度在周末更好？

这期的内容非常的硬核，非常的干。大家准备好点温水

这几天整理好后发在substack给付费的群友开开眼：

substack.com/@agintender"
2100584307274502403,Thu Sep 17 13:55:00 +0000 2026,11,4250,0.225,否,"虽然是tokenized stock已经开跑一段时间内。但是SEC这个order也算是正名了tokenized stock

tokenized stock amm + lending 的基础，这就让 stock perps就更加好玩了

小盘股的链上发行和流通，加上perps - 而且还是隔着两个市场，这套利的传导会更加好玩

友情提示：很多penny stock可以一直增发股票的哦～ 玩得时候要注意"
2080305198153839055,Thu Jul 23 14:53:04 +0000 2026,4,3191,0.225,否,"不是，说到流动性怎么可以不上数据呢。。。

kim：盘中的时候就用stock，盘前/盘后就用bstock，那是不是说盘中bstock就不需要流动性了呢？

那我们一起来看看盘中的 $NVDA bstock是咋样的吧
我取的是7.23 新加坡时间10.13pm-10.23pm (10分钟）fresh from the oven 🤣 

自己看图吧：按理说，盘中是不太需要的，但是bstock 在100bps还是有350k美金左右

ps：别问我其他所的，别为难我"
1634516997320081413,Sat Mar 11 11:29:54 +0000 2023,12,820,0.225,否,"My friends asked me, what asset should I convert to after this $dai $usdc #fud 
Other than $btc $eth $bnb u can consider $fx
worst case scenario, u get a top tier #L1 with ultra #subnets scalability + #AMM + #Dex 
Best case, u tell me"
1668072971087544320,Mon Jun 12 01:49:22 +0000 2023,4,226,0.225,否,"If we reverse engineer the logic of #sec , everything has to be #securities  in order to fall within the jurisdiction of #sec and the same logic applies to #commodities - it is a tug of war 
#crypto just became the collateral damage amid the fight between #sec and #cftc https://t.co/XuHXhtWV1u"
2087113366078914885,Tue Aug 11 09:46:17 +0000 2026,5,4459,0.224,否,"但其实bn上这个 香港版本skhynix 2x的时间点应该是有点说法的（也可能是我自己想的 😂 可能就是单纯把港股按交易量和热度筛一遍）

刚好填补了因韩国国内提高参与这种2x杠杆etf的门槛的空白期

就是这个深度比较一言难尽….  应该是做市商没谈好，再不然就是上币组和做市商组脱节了

这么好做的标的，不应该啊"
1982812586262298744,Mon Oct 27 14:12:14 +0000 2025,7,1718,0.222,否,"@tenten19901107 现在预测市场的竞争是需要NLP大模型+多层逻辑链 + 统计套利

单纯的低风险价差的机会不多了

anyway预测市场本质上就是n元期权市场，总是能算出来的 😂"
2084828051540689005,Wed Aug 05 02:25:16 +0000 2026,7,4402,0.222,否,"你玩的是炸弹，就不要怪这颗炸弹会爆炸💥…

不管是 $dexe 还是其他的，妖币的属性就是反人性的人性，反结构的结构；你别觉得自己是先知，快人一步

你在高控mmr订单簿的眼中就是盘菜.. 你也别怪交易所平仓策略激进，你有没有想过为啥它们会这么激进？

因为它们也知道这里面有问题啊 - 人家开门做生意，你总不能让它们贴个封条吧

“这个代币有风险”，已经是交易所能给出最极限的提示了"
1969993076761600148,Mon Sep 22 05:12:04 +0000 2025,2,206,0.222,否,"举个例子，资金费率算法里有个叫溢价指数的东东，里面有个重要的组成部分了叫“冲击价格”

这玩意儿是根据买/卖的订单簿的深浅来计算的

且不论算法和撮合的因素，人家cex能这么用是因为人家的流动性好，做市商扎堆和各种规则限制（有些还是专属mm，要求强制提供流动性）

新开张的dex的话，除了爹之外，你拿什么保证流动性？！"
2102392057998536931,Tue Sep 22 13:38:21 +0000 2026,6,3555,0.215,否,"如果你想当成pvp来玩的话，这个pre ipo #stockperps 就是适合你的

但如果你是想长期持有的，现阶段还是建议观望就好

为什么呢？ 
因为目前 pre ipo这里还没有mm介入，流动性比较松散，进退都不太容易；
而且几个大单下去之后，半小时都不一定能补上来单子

https://agintender.substack.com/p/openai-anthropic-pre-ipo-stock-perps?r=8gs9xi&utm_campaign=post-expanded-share&utm_medium=web https://x.com/BinanceFutures/status/2102330718126838098  "
2056189652659229013,Mon May 18 01:46:30 +0000 2026,39,18330,0.207,否,"前几天看到有人传dwf/wintermule/gsr/jump（？）在帮某些“妖币”主动做市… 🤣 我差点没绷住， 🤣🤣🤣

把套利当成收筹.. 我也是没办法👐

另外本篇主要说的是被动做市的条款和算法，主动也可以用，当这就是另外一回事了

转给你那些给正在找mm，想要发币的朋友看看吧"
2056038265287778511,Sun May 17 15:44:56 +0000 2026,34,16040,0.207,否,"你如果曾跟我一样怀疑tokenomics 写着""5% 做市商分配""到底是什么的话，那你可能要看下这篇文了。

那 5% 是借出还是卖出?strike 多少?到期归还还是行权?这三个问题决定 altcoin 一年的走势,retail 从来看不到答案。"
2084932500028096883,Wed Aug 05 09:20:18 +0000 2026,77,98063,0.207,否,"我才知道原来好多业内的人都不知道 $sndk 在各大cex的（tradfi）合约交易量是top1/2的原因

离了个大谱了喂…  你们这样，股票现货有流动性就要烧高香了咯"
2038631485318828195,Mon Mar 30 14:56:36 +0000 2026,21,20704,0.207,否,"根据owen老哥的消息，binance将对单个账户的oi进行限制，尤其是在熊市的现在，含金量还在上升

自此Binance的合约操盘博弈将从一对多，到多对多的战略转移

OI持仓上限术

有经验的mm的含金量再次提高

anyway这个事情终于拿到台面上说了 🤣 https://t.co/CINwQl6RcA"
2094808127342563672,Tue Sep 01 15:22:31 +0000 2026,59,31080,0.2,否,"各位知道 @fomo 的手续费是怎么收的吗？
买/卖各0.5% - 一个来回就是1%

还有滑点

应该是有一个1u的固定手续费：
假设是一笔10u的买/卖 - 到手大概是8.8u价值的币（10%+。。。）

50u的话，大概到手是48.5u的币
1000u的话，大概是995u的币 -所以小额的非常伤

比较夸张的是：提现和存款都要手续费（是的，存款都要收钱。。）"
2100091475212271733,Wed Sep 16 05:16:40 +0000 2026,21,10364,0.2,否,"各位知道 ethereum:0x6033f7f88332b8db6ad452b7c6d5bb643990ae3f 在最高点2.37的2% depth时候的流动性是多少吗？ 8000美金… 

这篇复盘文的目的就是要告诉大家 - 做妖币的对手盘只有等着挨刀的份，差别只是什么时候… https://x.com/agintender/status/2099798256251445362"
2095549416019243167,Thu Sep 03 16:28:08 +0000 2026,22,13506,0.2,否,"如果我是bn的话，我会想尽一切办法扶持好 $GPRO ，给流动性补贴也好，加入mm资源也好… 以身入局也可以

让华尔街知道stock perp是怎么“倒反天罡”的

这个标的非常合适
有叙事，市值不大，有争议，有传播度，现货交易量不大….. 

周末一鼓作气把定价权拿过来

@heyibinance 这种标的不常有啊"
2077224021452804519,Wed Jul 15 02:49:34 +0000 2026,7,8564,0.2,否,"额。。各位观众，这个7/29的消息没这么乐观，不要冲进去套利啊

这个adr赎回的关键在存托方（应该是citibank，还是谁来着），但肯定不在韩国这里

即使开通了，也有诸多限制和磨损的

不信，你看看隔壁的 $TSM - 长期台股和adr的溢价在15%左右的"
2090096598688936243,Wed Aug 19 15:20:35 +0000 2026,14,37492,0.2,否,"哈哈哈 这个事情算是卡了一个用u结算的bug 。。。

在 VARA 的框架下面，这些a股perp可以被设计成一个 ETD 

更多的风险是在那些要hedge a股的mm们"
2036717407335776555,Wed Mar 25 08:10:44 +0000 2026,13,40104,0.2,否,"我去。。。不到20分钟，借贷apr飙到238%了 

谁有 freedom of money #bnbchain 的meme 0x3e17ee3b1895dd1a7cf993a89769c5e029584444 

https://t.co/VCAbx1q9aL 这里有人想要空这个 freedom of money - 谁有货要来 supply一下～ https://t.co/eTMvMM0YSQ"
1974700771745861691,Sun Oct 05 04:58:46 +0000 2025,115,20676,0.2,否,"套利本质上是找bug

bug的本质是各种错配（资金/时间/信息/人性etc）

找bug的方法之一，就是不按照使用说明书来

开了一扇门，进来的不只是人，还有风

捕捉到风的流向，成为自己的风无向 😂"
1838424151792525486,Tue Sep 24 03:44:08 +0000 2024,74,9186,0.2,否,"my thoughts of the recent #token2049
#web3 space is still lacking of long term builder 
most of the newcomers are eyeing of fast money and high valuation
more comments later"
1701817818277367989,Wed Sep 13 04:39:20 +0000 2023,6,803,0.182,否,"MarginX , an automated limit order book market maker for perpetual trading 
#alo #aloisthenewamm
@marginx_io"
2005871938615603451,Tue Dec 30 05:21:52 +0000 2025,6,2598,0.182,否,"来来来 各位朋友们，都说说看你们在25年都挨了几刀？ 

说出来让大家开心一下

我先来 我总共挨了3刀

被动挨了第1合约插针的刀

主动挨了第6单边流动性和第9 ico打新的刀"
1971035658644033794,Thu Sep 25 02:14:55 +0000 2025,11,3289,0.182,否,"9月份各大交易所打到现在，谁都不想做谁的退出流动性

结果就是苦了那些只上了一边的bn/upbit的….

两边都没办法leverage，只能互道xxx的时刻

时机&gt; 筹码 &gt; 叙事 &gt; 背景
——————————
             拉盘资金"
